equator	plate	pixel	age	stage-pixel
180	0	3039	4500000000	3039
180	0	3040	0	3040
180	0	3040	4500000000	3040
180	0	3041	0	3041
180	0	3041	4500000000	3041
180	0	3042	0	3042
180	0	3042	4500000000	3042
180	0	3043	0	3043
180	0	3043	4500000000	3043
180	0	3044	0	3044
180	0	3044	4500000000	3044
180	0	3045	0	3045
180	0	3045	4500000000	3045
180	0	3046	0	3046
180	0	3046	4500000000	3046
180	0	3047	0	3047
180	0	3047	4500000000	3047
180	0	3048	0	3048
180	0	3048	4500000000	3048
180	0	3049	0	3049
180	0	3049	4500000000	3049
180	0	3050	0	3050
180	0	3050	4500000000	3050
180	0	3051	0	3051
180	0	3051	4500000000	3051
180	0	3052	0	3052
180	0	3052	4500000000	3052
180	0	3053	0	3053
180	0	3053	4500000000	3053
180	0	3054	0	3054
180	0	3054	4500000000	3054
180	0	3055	0	3055
180	0	3055	4500000000	3055
180	0	3056	0	3056
180	0	3056	4500000000	3056
180	0	3057	0	3057
180	0	3057	4500000000	3057
180	0	3058	0	3058
180	0	3058	4500000000	3058
180	0	3059	0	3059
180	0	3059	4500000000	3059
180	0	3060	0	3060
180	0	3060	4500000000	3060
180	0	3061	0	3061
180	0	3061	4500000000	3061
180	0	3062	0	3062
180	0	3062	4500000000	3062
180	0	3063	0	3063
180	0	3063	4500000000	3063
180	0	3064	0	3064
180	0	3064	4500000000	3064
180	0	3065	0	3065
180	0	3065	4500000000	3065
180	0	3066	0	3066
180	0	3066	4500000000	3066
180	0	3067	0	3067
180	0	3067	4500000000	3067
180	0	3068	0	3068
180	0	3068	4500000000	3068
180	0	3069	0	3069
180	0	3069	4500000000	3069
180	0	3070	0	3070
180	0	3070	4500000000	3070
180	0	3071	0	3071
180	0	3071	4500000000	3071
180	0	3072	0	3072
180	0	3072	4500000000	3072
180	0	3073	0	3073
180	0	3073	4500000000	3073
180	0	3074	0	3074
180	0	3074	4500000000	3074
180	0	3075	0	3075
180	0	3075	4500000000	3075
180	0	3076	0	3076
180	0	3076	4500000000	3076
180	0	3077	0	3077
180	0	3077	4500000000	3077
180	0	3078	0	3078
180	0	3078	4500000000	3078
180	0	3079	0	3079
180	0	3079	4500000000	3079
180	0	3080	0	3080
180	0	3080	4500000000	3080
180	0	3081	0	3081
180	0	3081	4500000000	3081
180	0	3082	0	3082
180	0	3082	4500000000	3082
180	0	3083	0	3083
180	0	3083	4500000000	3083
180	0	3084	0	3084
180	0	3084	4500000000	3084
180	0	3085	0	3085
180	0	3085	4500000000	3085
180	0	3086	0	3086
180	0	3086	4500000000	3086
180	0	3087	0	3087
180	0	3087	4500000000	3087
180	0	3088	0	3088
180	0	3088	4500000000	3088
180	0	3089	0	3089
180	0	3089	4500000000	3089
180	0	3090	0	3090
180	0	3090	4500000000	3090
180	0	3091	0	3091
180	0	3091	4500000000	3091
180	0	3092	0	3092
180	0	3092	4500000000	3092
180	0	3093	0	3093
180	0	3093	4500000000	3093
180	0	3094	0	3094
180	0	3094	4500000000	3094
180	0	3095	0	3095
180	0	3095	4500000000	3095
180	0	3096	0	3096
180	0	3096	4500000000	3096
180	0	3097	0	3097
180	0	3097	4500000000	3097
180	0	3098	0	3098
180	0	3098	4500000000	3098
180	0	3099	0	3099
180	0	3099	4500000000	3099
180	0	3100	0	3100
180	0	3100	4500000000	3100
180	0	3101	0	3101
180	0	3101	4500000000	3101
180	0	3102	0	3102
180	0	3102	4500000000	3102
180	0	3103	0	3103
180	0	3103	4500000000	3103
180	0	3104	0	3104
180	0	3104	4500000000	3104
180	0	3105	0	3105
180	0	3105	4500000000	3105
180	0	3106	0	3106
180	0	3106	4500000000	3106
180	0	3107	0	3107
180	0	3107	4500000000	3107
180	0	3108	0	3108
180	0	3108	4500000000	3108
180	0	3109	0	3109
180	0	3109	4500000000	3109
180	0	3110	0	3110
180	0	3110	4500000000	3110
180	0	3111	0	3111
180	0	3111	4500000000	3111
180	0	3112	0	3112
180	0	3112	4500000000	3112
180	0	3113	0	3113
180	0	3113	4500000000	3113
180	0	3114	0	3114
180	0	3114	4500000000	3114
180	0	3115	0	3115
180	0	3115	4500000000	3115
180	0	3116	0	3116
180	0	3116	4500000000	3116
180	0	3117	0	3117
180	0	3117	4500000000	3117
180	0	3118	0	3118
180	0	3118	4500000000	3118
180	0	3119	0	3119
180	0	3119	4500000000	3119
180	0	3120	0	3120
180	0	3120	4500000000	3120
180	0	3121	0	3121
180	0	3121	4500000000	3121
180	0	3122	0	3122
180	0	3122	4500000000	3122
180	0	3123	0	3123
180	0	3123	4500000000	3123
180	0	3124	0	3124
180	0	3124	4500000000	3124
180	0	3125	0	3125
180	0	3125	4500000000	3125
180	0	3126	0	3126
180	0	3126	4500000000	3126
180	0	3127	0	3127
180	0	3127	4500000000	3127
180	0	3128	0	3128
180	0	3128	4500000000	3128
180	0	3129	0	3129
180	0	3129	4500000000	3129
180	0	3130	0	3130
180	0	3130	4500000000	3130
180	0	3131	0	3131
180	0	3131	4500000000	3131
180	0	3132	0	3132
180	0	3132	4500000000	3132
180	0	3133	0	3133
180	0	3133	4500000000	3133
180	0	3134	0	3134
180	0	3134	4500000000	3134
180	0	3135	0	3135
180	0	3135	4500000000	3135
180	0	3136	0	3136
180	0	3136	4500000000	3136
180	0	3137	0	3137
180	0	3137	4500000000	3137
180	0	3138	0	3138
180	0	3138	4500000000	3138
180	0	3139	0	3139
180	0	3139	4500000000	3139
180	0	3140	0	3140
180	0	3140	4500000000	3140
180	0	3141	0	3141
180	0	3141	4500000000	3141
180	0	3142	0	3142
180	0	3142	4500000000	3142
180	0	3143	0	3143
180	0	3143	4500000000	3143
180	0	3144	0	3144
180	0	3144	4500000000	3144
180	0	3145	0	3145
180	0	3145	4500000000	3145
180	0	3146	0	3146
180	0	3146	4500000000	3146
180	0	3147	0	3147
180	0	3147	4500000000	3147
180	0	3148	0	3148
180	0	3148	4500000000	3148
180	0	3149	0	3149
180	0	3149	4500000000	3149
180	0	3150	0	3150
180	0	3150	4500000000	3150
180	0	3151	0	3151
180	0	3151	4500000000	3151
180	0	3152	0	3152
180	0	3152	4500000000	3152
180	0	3153	0	3153
180	0	3153	4500000000	3153
180	0	3154	0	3154
180	0	3154	4500000000	3154
180	0	3155	0	3155
180	0	3155	4500000000	3155
180	0	3156	0	3156
180	0	3156	4500000000	3156
180	0	3157	0	3157
180	0	3157	4500000000	3157
180	0	3158	0	3158
180	0	3158	4500000000	3158
180	0	3159	0	3159
180	0	3159	4500000000	3159
180	0	3160	0	3160
180	0	3160	4500000000	3160
180	0	3161	0	3161
180	0	3161	4500000000	3161
180	0	3162	0	3162
180	0	3162	4500000000	3162
180	0	3163	0	3163
180	0	3163	4500000000	3163
180	0	3164	0	3164
180	0	3164	4500000000	3164
180	0	3165	0	3165
180	0	3165	4500000000	3165
180	0	3166	0	3166
180	0	3166	4500000000	3166
180	0	3167	0	3167
180	0	3167	4500000000	3167
180	0	3168	0	3168
180	0	3168	4500000000	3168
180	0	3169	0	3169
180	0	3169	4500000000	3169
180	0	3170	0	3170
180	0	3170	4500000000	3170
180	0	3171	0	3171
180	0	3171	4500000000	3171
180	0	3172	0	3172
180	0	3172	4500000000	3172
180	0	3173	0	3173
180	0	3173	4500000000	3173
180	0	3174	0	3174
180	0	3174	4500000000	3174
180	0	3175	0	3175
180	0	3175	4500000000	3175
180	0	3176	0	3176
180	0	3176	4500000000	3176
180	0	3177	0	3177
180	0	3177	4500000000	3177
180	0	3178	0	3178
180	0	3178	4500000000	3178
180	0	3179	0	3179
180	0	3179	4500000000	3179
180	0	3180	0	3180
180	0	3180	4500000000	3180
180	0	3181	0	3181
180	0	3181	4500000000	3181
180	0	3182	0	3182
180	0	3182	4500000000	3182
180	0	3183	0	3183
180	0	3183	4500000000	3183
180	0	3184	0	3184
180	0	3184	4500000000	3184
180	0	3185	0	3185
180	0	3185	4500000000	3185
180	0	3186	0	3186
180	0	3186	4500000000	3186
180	0	3187	0	3187
180	0	3187	4500000000	3187
180	0	3188	0	3188
180	0	3188	4500000000	3188
180	0	3189	0	3189
180	0	3189	4500000000	3189
180	0	3190	0	3190
180	0	3190	4500000000	3190
180	0	3191	0	3191
180	0	3191	4500000000	3191
180	0	3192	0	3192
180	0	3192	4500000000	3192
180	0	3193	0	3193
180	0	3193	4500000000	3193
180	0	3194	0	3194
180	0	3194	4500000000	3194
180	0	3195	0	3195
180	0	3195	4500000000	3195
180	0	3196	0	3196
180	0	3196	4500000000	3196
180	0	3197	0	3197
180	0	3197	4500000000	3197
180	0	3198	0	3198
180	0	3198	4500000000	3198
180	0	3199	0	3199
180	0	3199	4500000000	3199
180	0	3200	0	3200
180	0	3200	4500000000	3200
180	0	3201	0	3201
180	0	3201	4500000000	3201
180	0	3202	0	3202
180	0	3202	4500000000	3202
180	0	3203	0	3203
180	0	3203	4500000000	3203
180	0	3204	0	3204
180	0	3204	4500000000	3204
180	0	3205	0	3205
180	0	3205	4500000000	3205
180	0	3206	0	3206
180	0	3206	4500000000	3206
180	0	3207	0	3207
180	0	3207	4500000000	3207
180	0	3208	0	3208
180	0	3208	4500000000	3208
180	0	3209	0	3209
180	0	3209	4500000000	3209
180	0	3210	0	3210
180	0	3210	4500000000	3210
180	0	3211	0	3211
180	0	3211	4500000000	3211
180	0	3212	0	3212
180	0	3212	4500000000	3212
180	0	3213	0	3213
180	0	3213	4500000000	3213
180	0	3214	0	3214
180	0	3214	4500000000	3214
180	0	3215	0	3215
180	0	3215	4500000000	3215
180	0	3216	0	3216
180	0	3216	4500000000	3216
180	0	3217	0	3217
180	0	3217	4500000000	3217
180	0	3218	0	3218
180	0	3218	4500000000	3218
180	0	3219	0	3219
180	0	3219	4500000000	3219
180	0	3220	0	3220
180	0	3220	4500000000	3220
180	0	3221	0	3221
180	0	3221	4500000000	3221
180	0	3222	0	3222
180	0	3222	4500000000	3222
180	0	3223	0	3223
180	0	3223	4500000000	3223
180	0	3224	0	3224
180	0	3224	4500000000	3224
180	0	3225	0	3225
180	0	3225	4500000000	3225
180	0	3226	0	3226
180	0	3226	4500000000	3226
180	0	3227	0	3227
180	0	3227	4500000000	3227
180	0	3228	0	3228
180	0	3228	4500000000	3228
180	0	3229	0	3229
180	0	3229	4500000000	3229
180	0	3230	0	3230
180	0	3230	4500000000	3230
180	0	3231	0	3231
180	0	3231	4500000000	3231
180	0	3232	0	3232
180	0	3232	4500000000	3232
180	0	3233	0	3233
180	0	3233	4500000000	3233
180	0	3234	0	3234
180	0	3234	4500000000	3234
180	0	3235	0	3235
180	0	3235	4500000000	3235
180	0	3236	0	3236
180	0	3236	4500000000	3236
180	0	3237	0	3237
180	0	3237	4500000000	3237
180	0	3238	0	3238
180	0	3238	4500000000	3238
180	0	3239	0	3239
180	0	3239	4500000000	3239
180	0	3240	0	3240
180	0	3240	4500000000	3240
180	0	3241	0	3241
180	0	3241	4500000000	3241
180	0	3242	0	3242
180	0	3242	4500000000	3242
180	0	3243	0	3243
180	0	3243	4500000000	3243
180	0	3244	0	3244
180	0	3244	4500000000	3244
180	0	3245	0	3245
180	0	3245	4500000000	3245
180	0	3246	0	3246
180	0	3246	4500000000	3246
180	0	3247	0	3247
180	0	3247	4500000000	3247
180	0	3248	0	3248
180	0	3248	4500000000	3248
180	0	3249	0	3249
180	0	3249	4500000000	3249
180	0	3250	0	3250
180	0	3250	4500000000	3250
180	0	3251	0	3251
180	0	3251	4500000000	3251
180	0	3252	0	3252
180	0	3252	4500000000	3252
180	0	3253	0	3253
180	0	3253	4500000000	3253
180	0	3254	0	3254
180	0	3254	4500000000	3254
180	0	3255	0	3255
180	0	3255	4500000000	3255
180	0	3256	0	3256
180	0	3256	4500000000	3256
180	0	3257	0	3257
180	0	3257	4500000000	3257
180	0	3258	0	3258
180	0	3258	4500000000	3258
180	0	3259	0	3259
180	0	3259	4500000000	3259
180	0	3260	0	3260
180	0	3260	4500000000	3260
180	0	3261	0	3261
180	0	3261	4500000000	3261
180	0	3262	0	3262
180	0	3262	4500000000	3262
180	0	3263	0	3263
180	0	3263	4500000000	3263
180	0	3264	0	3264
180	0	3264	4500000000	3264
180	0	3265	0	3265
180	0	3265	4500000000	3265
180	0	3266	0	3266
180	0	3266	4500000000	3266
180	0	3267	0	3267
180	0	3267	4500000000	3267
180	0	3268	0	3268
180	0	3268	4500000000	3268
180	0	3269	0	3269
180	0	3269	4500000000	3269
180	0	3270	0	3270
180	0	3270	4500000000	3270
180	0	3271	0	3271
180	0	3271	4500000000	3271
180	0	3272	0	3272
180	0	3272	4500000000	3272
180	0	3273	0	3273
180	0	3273	4500000000	3273
180	0	3274	0	3274
180	0	3274	4500000000	3274
180	0	3275	0	3275
180	0	3275	4500000000	3275
180	0	3276	0	3276
180	0	3276	4500000000	3276
180	0	3277	0	3277
180	0	3277	4500000000	3277
180	0	3278	0	3278
180	0	3278	4500000000	3278
180	0	3279	0	3279
180	0	3279	4500000000	3279
180	0	3280	0	3280
180	0	3280	4500000000	3280
180	0	3281	0	3281
180	0	3281	4500000000	3281
180	0	3282	0	3282
180	0	3282	4500000000	3282
180	0	3283	0	3283
180	0	3283	4500000000	3283
180	0	3284	0	3284
180	0	3284	4500000000	3284
180	0	3285	0	3285
180	0	3285	4500000000	3285
180	0	3286	0	3286
180	0	3286	4500000000	3286
180	0	3287	0	3287
180	0	3287	4500000000	3287
180	0	3288	0	3288
180	0	3288	4500000000	3288
180	0	3289	0	3289
180	0	3289	4500000000	3289
180	0	3290	0	3290
180	0	3290	4500000000	3290
180	0	3291	0	3291
180	0	3291	4500000000	3291
180	0	3292	0	3292
180	0	3292	4500000000	3292
180	0	3293	0	3293
180	0	3293	4500000000	3293
180	0	3294	0	3294
180	0	3294	4500000000	3294
180	0	3295	0	3295
180	0	3295	4500000000	3295
180	0	3296	0	3296
180	0	3296	4500000000	3296
180	0	3297	0	3297
180	0	3297	4500000000	3297
180	0	3298	0	3298
180	0	3298	4500000000	3298
180	0	3299	0	3299
180	0	3299	4500000000	3299
180	0	3300	0	3300
180	0	3300	4500000000	3300
180	0	3301	0	3301
180	0	3301	4500000000	3301
180	0	3302	0	3302
180	0	3302	4500000000	3302
180	0	3303	0	3303
180	0	3303	4500000000	3303
180	0	3304	0	3304
180	0	3304	4500000000	3304
180	0	3305	0	3305
180	0	3305	4500000000	3305
180	0	3306	0	3306
180	0	3306	4500000000	3306
180	0	3307	0	3307
180	0	3307	4500000000	3307
180	0	3308	0	3308
180	0	3308	4500000000	3308
180	0	3309	0	3309
180	0	3309	4500000000	3309
180	0	3310	0	3310
180	0	3310	4500000000	3310
180	0	3311	0	3311
180	0	3311	4500000000	3311
180	0	3312	0	3312
180	0	3312	4500000000	3312
180	0	3313	0	3313
180	0	3313	4500000000	3313
180	0	3314	0	3314
180	0	3314	4500000000	3314
180	0	3315	0	3315
180	0	3315	4500000000	3315
180	0	3316	0	3316
180	0	3316	4500000000	3316
180	0	3317	0	3317
180	0	3317	4500000000	3317
180	0	3318	0	3318
180	0	3318	4500000000	3318
180	0	3319	0	3319
180	0	3319	4500000000	3319
180	0	3320	0	3320
180	0	3320	4500000000	3320
180	0	3321	0	3321
180	0	3321	4500000000	3321
180	0	3322	0	3322
180	0	3322	4500000000	3322
180	0	3323	0	3323
180	0	3323	4500000000	3323
180	0	3324	0	3324
180	0	3324	4500000000	3324
180	0	3325	0	3325
180	0	3325	4500000000	3325
180	0	3326	0	3326
180	0	3326	4500000000	3326
180	0	3327	0	3327
180	0	3327	4500000000	3327
180	0	3328	0	3328
180	0	3328	4500000000	3328
180	0	3329	0	3329
180	0	3329	4500000000	3329
180	0	3330	0	3330
180	0	3330	4500000000	3330
180	0	3331	0	3331
180	0	3331	4500000000	3331
180	0	3332	0	3332
180	0	3332	4500000000	3332
180	0	3333	0	3333
180	0	3333	4500000000	3333
180	0	3334	0	3334
180	0	3334	4500000000	3334
180	0	3335	0	3335
180	0	3335	4500000000	3335
180	0	3336	0	3336
180	0	3336	4500000000	3336
180	0	3337	0	3337
180	0	3337	4500000000	3337
180	0	3338	0	3338
180	0	3338	4500000000	3338
180	0	3339	0	3339
180	0	3339	4500000000	3339
180	0	3340	0	3340
180	0	3340	4500000000	3340
180	0	3341	0	3341
180	0	3341	4500000000	3341
180	0	3342	0	3342
180	0	3342	4500000000	3342
180	0	3343	0	3343
180	0	3343	4500000000	3343
180	0	3344	0	3344
180	0	3344	4500000000	3344
180	0	3345	0	3345
180	0	3345	4500000000	3345
180	0	3346	0	3346
180	0	3346	4500000000	3346
180	0	3347	0	3347
180	0	3347	4500000000	3347
180	0	3348	0	3348
180	0	3348	4500000000	3348
180	0	3349	0	3349
180	0	3349	4500000000	3349
180	0	3350	0	3350
180	0	3350	4500000000	3350
180	0	3351	0	3351
180	0	3351	4500000000	3351
180	0	3352	0	3352
180	0	3352	4500000000	3352
180	0	3353	0	3353
180	0	3353	4500000000	3353
180	0	3354	0	3354
180	0	3354	4500000000	3354
180	0	3355	0	3355
180	0	3355	4500000000	3355
180	0	3356	0	3356
180	0	3356	4500000000	3356
180	0	3357	0	3357
180	0	3357	4500000000	3357
180	0	3358	0	3358
180	0	3358	4500000000	3358
180	0	3359	0	3359
180	0	3359	4500000000	3359
180	0	3360	0	3360
180	0	3360	4500000000	3360
180	0	3361	0	3361
180	0	3361	4500000000	3361
180	0	3362	0	3362
180	0	3362	4500000000	3362
180	0	3363	0	3363
180	0	3363	4500000000	3363
180	0	3364	0	3364
180	0	3364	4500000000	3364
180	0	3365	0	3365
180	0	3365	4500000000	3365
180	0	3366	0	3366
180	0	3366	4500000000	3366
180	0	3367	0	3367
180	0	3367	4500000000	3367
180	0	3368	0	3368
180	0	3368	4500000000	3368
180	0	3369	0	3369
180	0	3369	4500000000	3369
180	0	3370	0	3370
180	0	3370	4500000000	3370
180	0	3371	0	3371
180	0	3371	4500000000	3371
180	0	3372	0	3372
180	0	3372	4500000000	3372
180	0	3373	0	3373
180	0	3373	4500000000	3373
180	0	3374	0	3374
180	0	3374	4500000000	3374
180	0	3375	0	3375
180	0	3375	4500000000	3375
180	0	3376	0	3376
180	0	3376	4500000000	3376
180	0	3377	0	3377
180	0	3377	4500000000	3377
180	0	3378	0	3378
180	0	3378	4500000000	3378
180	0	3379	0	3379
180	0	3379	4500000000	3379
180	0	3380	0	3380
180	0	3380	4500000000	3380
180	0	3381	0	3381
180	0	3381	4500000000	3381
180	0	3382	0	3382
180	0	3382	4500000000	3382
180	0	3383	0	3383
180	0	3383	4500000000	3383
180	0	3384	0	3384
180	0	3384	4500000000	3384
180	0	3385	0	3385
180	0	3385	4500000000	3385
180	0	3386	0	3386
180	0	3386	4500000000	3386
180	0	3387	0	3387
180	0	3387	4500000000	3387
180	0	3388	0	3388
180	0	3388	4500000000	3388
180	0	3389	0	3389
180	0	3389	4500000000	3389
180	0	3390	0	3390
180	0	3390	4500000000	3390
180	0	3391	0	3391
180	0	3391	4500000000	3391
180	0	3392	0	3392
180	0	3392	4500000000	3392
180	0	3393	0	3393
180	0	3393	4500000000	3393
180	0	3394	0	3394
180	0	3394	4500000000	3394
180	0	3395	0	3395
180	0	3395	4500000000	3395
180	0	3396	0	3396
180	0	3396	4500000000	3396
180	0	3397	0	3397
180	0	3397	4500000000	3397
180	0	3398	0	3398
180	0	3398	4500000000	3398
180	0	3399	0	3399
180	0	3399	4500000000	3399
180	0	3400	0	3400
180	0	3400	4500000000	3400
180	0	3401	0	3401
180	0	3401	4500000000	3401
180	0	3402	0	3402
180	0	3402	4500000000	3402
180	0	3403	0	3403
180	0	3403	4500000000	3403
180	0	3404	0	3404
180	0	3404	4500000000	3404
180	0	3405	0	3405
180	0	3405	4500000000	3405
180	0	3406	0	3406
180	0	3406	4500000000	3406
180	0	3407	0	3407
180	0	3407	4500000000	3407
180	0	3408	0	3408
180	0	3408	4500000000	3408
180	0	3409	0	3409
180	0	3409	4500000000	3409
180	0	3410	0	3410
180	0	3410	4500000000	3410
180	0	3411	0	3411
180	0	3411	4500000000	3411
180	0	3412	0	3412
180	0	3412	4500000000	3412
180	0	3413	0	3413
180	0	3413	4500000000	3413
180	0	3414	0	3414
180	0	3414	4500000000	3414
180	0	3415	0	3415
180	0	3415	4500000000	3415
180	0	3416	0	3416
180	0	3416	4500000000	3416
180	0	3417	0	3417
180	0	3417	4500000000	3417
180	0	3418	0	3418
180	0	3418	4500000000	3418
180	0	3419	0	3419
180	0	3419	4500000000	3419
180	0	3420	0	3420
180	0	3420	4500000000	3420
180	0	3421	0	3421
180	0	3421	4500000000	3421
180	0	3422	0	3422
180	0	3422	4500000000	3422
180	0	3423	0	3423
180	0	3423	4500000000	3423
180	0	3424	0	3424
180	0	3424	4500000000	3424
180	0	3425	0	3425
180	0	3425	4500000000	3425
180	0	3426	0	3426
180	0	3426	4500000000	3426
180	0	3427	0	3427
180	0	3427	4500000000	3427
180	0	3428	0	3428
180	0	3428	4500000000	3428
180	0	3429	0	3429
180	0	3429	4500000000	3429
180	0	3430	0	3430
180	0	3430	4500000000	3430
180	0	3431	0	3431
180	0	3431	4500000000	3431
180	0	3432	0	3432
180	0	3432	4500000000	3432
180	0	3433	0	3433
180	0	3433	4500000000	3433
180	0	3434	0	3434
180	0	3434	4500000000	3434
180	0	3435	0	3435
180	0	3435	4500000000	3435
180	0	3436	0	3436
180	0	3436	4500000000	3436
180	0	3437	0	3437
180	0	3437	4500000000	3437
180	0	3438	0	3438
180	0	3438	4500000000	3438
180	0	3439	0	3439
180	0	3439	4500000000	3439
180	0	3440	0	3440
180	0	3440	4500000000	3440
180	0	3441	0	3441
180	0	3441	4500000000	3441
180	0	3442	0	3442
180	0	3442	4500000000	3442
180	0	3443	0	3443
180	0	3443	4500000000	3443
180	0	3444	0	3444
180	0	3444	4500000000	3444
180	0	3445	0	3445
180	0	3445	4500000000	3445
180	0	3446	0	3446
180	0	3446	4500000000	3446
180	0	3447	0	3447
180	0	3447	4500000000	3447
180	0	3448	0	3448
180	0	3448	4500000000	3448
180	0	3449	0	3449
180	0	3449	4500000000	3449
180	0	3450	0	3450
180	0	3450	4500000000	3450
180	0	3451	0	3451
180	0	3451	4500000000	3451
180	0	3452	0	3452
180	0	3452	4500000000	3452
180	0	3453	0	3453
180	0	3453	4500000000	3453
180	0	3454	0	3454
180	0	3454	4500000000	3454
180	0	3455	0	3455
180	0	3455	4500000000	3455
180	0	3456	0	3456
180	0	3456	4500000000	3456
180	0	3457	0	3457
180	0	3457	4500000000	3457
180	0	3458	0	3458
180	0	3458	4500000000	3458
180	0	3459	0	3459
180	0	3459	4500000000	3459
180	0	3460	0	3460
180	0	3460	4500000000	3460
180	0	3461	0	3461
180	0	3461	4500000000	3461
180	0	3462	0	3462
180	0	3462	4500000000	3462
180	0	3463	0	3463
180	0	3463	4500000000	3463
180	0	3464	0	3464
180	0	3464	4500000000	3464
180	0	3465	0	3465
180	0	3465	4500000000	3465
180	0	3466	0	3466
180	0	3466	4500000000	3466
180	0	3467	0	3467
180	0	3467	4500000000	3467
180	0	3468	0	3468
180	0	3468	4500000000	3468
180	0	3469	0	3469
180	0	3469	4500000000	3469
180	0	3470	0	3470
180	0	3470	4500000000	3470
180	0	3471	0	3471
180	0	3471	4500000000	3471
180	0	3472	0	3472
180	0	3472	4500000000	3472
180	0	3473	0	3473
180	0	3473	4500000000	3473
180	0	3474	0	3474
180	0	3474	4500000000	3474
180	0	3475	0	3475
180	0	3475	4500000000	3475
180	0	3476	0	3476
180	0	3476	4500000000	3476
180	0	3477	0	3477
180	0	3477	4500000000	3477
180	0	3478	0	3478
180	0	3478	4500000000	3478
180	0	3479	0	3479
180	0	3479	4500000000	3479
180	0	3480	0	3480
180	0	3480	4500000000	3480
180	0	3481	0	3481
180	0	3481	4500000000	3481
180	0	3482	0	3482
180	0	3482	4500000000	3482
180	0	3483	0	3483
180	0	3483	4500000000	3483
180	0	3484	0	3484
180	0	3484	4500000000	3484
180	0	3485	0	3485
180	0	3485	4500000000	3485
180	0	3486	0	3486
180	0	3486	4500000000	3486
180	0	3487	0	3487
180	0	3487	4500000000	3487
180	0	3488	0	3488
180	0	3488	4500000000	3488
180	0	3489	0	3489
180	0	3489	4500000000	3489
180	0	3490	0	3490
180	0	3490	4500000000	3490
180	0	3491	0	3491
180	0	3491	4500000000	3491
180	0	3492	0	3492
180	0	3492	4500000000	3492
180	0	3493	0	3493
180	0	3493	4500000000	3493
180	0	3494	0	3494
180	0	3494	4500000000	3494
180	0	3495	0	3495
180	0	3495	4500000000	3495
180	0	3496	0	3496
180	0	3496	4500000000	3496
180	0	3497	0	3497
180	0	3497	4500000000	3497
180	0	3498	0	3498
180	0	3498	4500000000	3498
180	0	3499	0	3499
180	0	3499	4500000000	3499
180	0	3500	0	3500
180	0	3500	4500000000	3500
180	0	3501	0	3501
180	0	3501	4500000000	3501
180	0	3502	0	3502
180	0	3502	4500000000	3502
180	0	3503	0	3503
180	0	3503	4500000000	3503
180	0	3504	0	3504
180	0	3504	4500000000	3504
180	0	3505	0	3505
180	0	3505	4500000000	3505
180	0	3506	0	3506
180	0	3506	4500000000	3506
180	0	3507	0	3507
180	0	3507	4500000000	3507
180	0	3508	0	3508
180	0	3508	4500000000	3508
180	0	3509	0	3509
180	0	3509	4500000000	3509
180	0	3510	0	3510
180	0	3510	4500000000	3510
180	0	3511	0	3511
180	0	3511	4500000000	3511
180	0	3512	0	3512
180	0	3512	4500000000	3512
180	0	3513	0	3513
180	0	3513	4500000000	3513
180	0	3514	0	3514
180	0	3514	4500000000	3514
180	0	3515	0	3515
180	0	3515	4500000000	3515
180	0	3516	0	3516
180	0	3516	4500000000	3516
180	0	3517	0	3517
180	0	3517	4500000000	3517
180	0	3518	0	3518
180	0	3518	4500000000	3518
180	0	3519	0	3519
180	0	3519	4500000000	3519
180	0	3520	0	3520
180	0	3520	4500000000	3520
180	0	3521	0	3521
180	0	3521	4500000000	3521
180	0	3522	0	3522
180	0	3522	4500000000	3522
180	0	3523	0	3523
180	0	3523	4500000000	3523
180	0	3524	0	3524
180	0	3524	4500000000	3524
180	0	3525	0	3525
180	0	3525	4500000000	3525
180	0	3526	0	3526
180	0	3526	4500000000	3526
180	0	3527	0	3527
180	0	3527	4500000000	3527
180	0	3528	0	3528
180	0	3528	4500000000	3528
180	0	3529	0	3529
180	0	3529	4500000000	3529
180	0	3530	0	3530
180	0	3530	4500000000	3530
180	0	3531	0	3531
180	0	3531	4500000000	3531
180	0	3532	0	3532
180	0	3532	4500000000	3532
180	0	3533	0	3533
180	0	3533	4500000000	3533
180	0	3534	0	3534
180	0	3534	4500000000	3534
180	0	3535	0	3535
180	0	3535	4500000000	3535
180	0	3536	0	3536
180	0	3536	4500000000	3536
180	0	3537	0	3537
180	0	3537	4500000000	3537
180	0	3538	0	3538
180	0	3538	4500000000	3538
180	0	3539	0	3539
180	0	3539	4500000000	3539
180	0	3540	0	3540
180	0	3540	4500000000	3540
180	0	3541	0	3541
180	0	3541	4500000000	3541
180	0	3542	0	3542
180	0	3542	4500000000	3542
180	0	3543	0	3543
180	0	3543	4500000000	3543
180	0	3544	0	3544
180	0	3544	4500000000	3544
180	0	3545	0	3545
180	0	3545	4500000000	3545
180	0	3546	0	3546
180	0	3546	4500000000	3546
180	0	3547	0	3547
180	0	3547	4500000000	3547
180	0	3548	0	3548
180	0	3548	4500000000	3548
180	0	3549	0	3549
180	0	3549	4500000000	3549
180	0	3550	0	3550
180	0	3550	4500000000	3550
180	0	3551	0	3551
180	0	3551	4500000000	3551
180	0	3552	0	3552
180	0	3552	4500000000	3552
180	0	3553	0	3553
180	0	3553	4500000000	3553
180	0	3554	0	3554
180	0	3554	4500000000	3554
180	0	3555	0	3555
180	0	3555	4500000000	3555
180	0	3556	0	3556
180	0	3556	4500000000	3556
